Date,01/02/2020,Material,Brass,6min,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
501899,297.9,293.9,287.96,287.84,286.34,285.71,286.4,283.34
502037,297.84,293.9,287.96,287.9,286.34,285.78,286.4,283.34
502174,297.84,293.9,287.96,287.9,286.28,285.78,286.4,283.34
502311,297.77,293.9,287.96,287.84,286.28,285.78,286.4,283.28
502449,297.77,293.9,287.96,287.84,286.28,285.78,286.46,283.28
502586,297.77,293.9,287.96,287.84,286.28,285.71,286.46,283.34
502724,297.71,293.84,287.96,287.84,286.4,285.78,286.4,283.34
502861,297.71,293.84,287.96,287.84,286.4,285.78,286.4,283.34
502999,297.71,293.84,287.96,287.84,286.28,285.78,286.4,283.34
503136,297.71,293.84,287.96,287.84,286.34,285.78,286.4,283.34
503273,297.71,293.84,287.9,287.84,286.34,285.78,286.4,283.34
503411,297.71,293.84,287.9,287.84,286.28,285.78,286.4,283.34
503548,297.71,293.84,287.96,287.84,286.28,285.71,286.4,283.28
503686,297.65,293.77,287.96,287.84,286.34,285.71,286.46,283.28
503823,297.65,293.77,287.96,287.84,286.34,285.71,286.46,283.28
503960,297.65,293.77,287.9,287.84,286.34,285.78,286.4,283.28
504098,297.65,293.77,287.9,287.84,286.34,285.78,286.4,283.34
504236,297.65,293.77,287.9,287.78,286.34,285.78,286.46,283.34
504373,297.65,293.71,287.9,287.78,286.34,285.78,286.46,283.28
504510,297.59,293.71,287.9,287.84,286.34,285.71,286.46,283.28
504647,297.59,293.71,287.84,287.78,286.28,285.71,286.4,283.28
504785,297.52,293.71,287.84,287.78,286.28,285.71,286.4,283.28
504923,297.52,293.71,287.9,287.84,286.34,285.71,286.46,283.28
505060,297.52,293.71,287.9,287.84,286.34,285.71,286.46,283.34
505197,297.52,293.71,287.84,287.84,286.34,285.71,286.4,283.34
505334,297.52,293.71,287.84,287.84,286.34,285.78,286.4,283.28
505473,297.46,293.71,287.78,287.78,286.28,285.71,286.4,283.28
505610,297.46,293.71,287.78,287.78,286.28,285.71,286.4,283.34
505747,297.46,293.71,287.78,287.78,286.34,285.71,286.4,283.28
505884,297.46,293.65,287.71,287.78,286.34,285.71,286.4,283.28
506021,297.4,293.65,287.71,287.78,286.34,285.71,286.4,283.34
506160,297.4,293.59,287.71,287.78,286.28,285.71,286.34,283.34
506297,297.4,293.59,287.71,287.78,286.28,285.71,286.34,283.34
506434,297.4,293.59,287.71,287.78,286.28,285.71,286.34,283.34
506571,297.4,293.59,287.71,287.71,286.28,285.71,286.34,283.34
506708,297.27,293.59,287.71,287.71,286.34,285.71,286.4,283.34
506847,297.27,293.52,287.78,287.78,286.34,285.71,286.4,283.34
506984,297.21,293.52,287.78,287.78,286.28,285.71,286.4,283.28
507121,297.21,293.52,287.78,287.78,286.28,285.71,286.34,283.28
507258,297.21,293.52,287.78,287.78,286.34,285.71,286.34,283.34
507396,297.21,293.52,287.78,287.78,286.34,285.71,286.4,283.34
507534,297.21,293.52,287.78,287.71,286.28,285.71,286.4,283.34
507671,297.15,293.52,287.78,287.71,286.28,285.71,286.34,283.34
507808,297.15,293.52,287.78,287.78,286.28,285.71,286.34,283.34
507945,297.15,293.52,287.78,287.78,286.34,285.71,286.34,283.34
508083,297.15,293.46,287.78,287.71,286.34,285.71,286.34,283.34
508221,297.15,293.4,287.78,287.71,286.28,285.71,286.34,283.34
508358,297.09,293.4,287.71,287.65,286.28,285.71,286.34,283.34
508495,297.09,293.4,287.71,287.65,286.28,285.65,286.34,283.34
508633,297.09,293.4,287.71,287.71,286.28,285.65,286.34,283.34
508770,297.09,293.4,287.71,287.71,286.28,285.65,286.34,283.28
508908,297.02,293.4,287.71,287.71,286.28,285.65,286.28,283.34
509045,297.02,293.34,287.71,287.71,286.28,285.65,286.28,283.34
509182,296.96,293.34,287.71,287.71,286.28,285.65,286.34,283.34
509320,296.9,293.34,287.71,287.71,286.28,285.71,286.34,283.34
509457,296.9,293.27,287.71,287.71,286.28,285.65,286.34,283.34
509595,296.9,293.27,287.71,287.71,286.28,285.65,286.34,283.34
509732,296.9,293.34,287.71,287.65,286.21,285.65,286.28,283.34
509870,296.9,293.34,287.71,287.65,286.21,285.65,286.34,283.34
510007,296.9,293.27,287.71,287.65,286.28,285.65,286.34,283.28
510144,296.84,293.27,287.71,287.65,286.28,285.65,286.28,283.34
510282,296.84,293.27,287.71,287.71,286.28,285.65,286.28,283.34
510419,296.84,293.21,287.71,287.71,286.28,285.65,286.28,283.28
510557,296.77,293.21,287.65,287.71,286.21,285.65,286.28,283.28
510694,296.77,293.27,287.65,287.65,286.21,285.65,286.28,283.28
510831,296.71,293.27,287.65,287.65,286.21,285.65,286.28,283.28
510969,296.71,293.21,287.65,287.65,286.28,285.65,286.28,283.28
511107,296.71,293.21,287.65,287.65,286.28,285.65,286.28,283.34
511244,296.71,293.21,287.71,287.65,286.21,285.65,286.28,283.34
511381,296.71,293.21,287.71,287.65,286.21,285.65,286.21,283.28
511518,296.71,293.21,287.71,287.65,286.21,285.65,286.21,283.28
511656,296.71,293.21,287.71,287.65,286.21,285.65,286.21,283.34
511794,296.65,293.21,287.65,287.65,286.28,285.65,286.21,283.34
511931,296.65,293.15,287.65,287.65,286.28,285.65,286.21,283.34
512068,296.59,293.15,287.65,287.59,286.21,285.65,286.21,283.34
512205,296.59,293.15,287.65,287.59,286.21,285.65,286.28,283.28
512344,296.59,293.15,287.65,287.65,286.28,285.65,286.28,283.28
512481,296.59,293.15,287.65,287.65,286.28,285.65,286.21,283.28
512618,296.52,293.09,287.65,287.59,286.21,285.65,286.21,283.34
512755,296.52,293.09,287.65,287.59,286.28,285.59,286.21,283.34
512892,296.52,293.09,287.71,287.65,286.28,285.59,286.15,283.28
513030,296.52,293.09,287.71,287.65,286.21,285.59,286.15,283.28
513168,296.52,293.02,287.65,287.65,286.21,285.59,286.21,283.21
513305,296.46,293.09,287.65,287.65,286.15,285.65,286.21,283.21
513442,296.46,293.09,287.65,287.65,286.15,285.65,286.21,283.21
513580,296.4,293.02,287.65,287.59,286.21,285.65,286.21,283.28
513717,296.4,293.02,287.65,287.59,286.21,285.65,286.21,283.28
513855,296.4,293.02,287.59,287.65,286.21,285.59,286.21,283.28
513992,296.4,293.02,287.59,287.65,286.21,285.59,286.15,283.28
514129,296.4,292.96,287.59,287.59,286.21,285.59,286.21,283.21
514267,296.34,293.02,287.59,287.59,286.21,285.59,286.21,283.21
514404,296.34,293.02,287.65,287.59,286.21,285.59,286.21,283.21
514542,296.27,292.96,287.65,287.59,286.21,285.59,286.21,283.21
514679,296.27,292.96,287.65,287.59,286.21,285.59,286.21,283.21
514817,296.34,292.96,287.59,287.59,286.21,285.65,286.21,283.28
514954,296.34,292.96,287.59,287.65,286.21,285.65,286.15,283.28
515091,296.27,292.96,287.59,287.65,286.21,285.59,286.15,283.21
515228,296.27,292.9,287.59,287.59,286.21,285.59,286.21,283.21
515366,296.27,292.9,287.59,287.59,286.21,285.59,286.21,283.28
515504,296.21,292.9,287.59,287.59,286.21,285.59,286.21,283.28
515641,296.21,292.9,287.59,287.59,286.21,285.59,286.21,283.21
515778,296.15,292.96,287.59,287.59,286.21,285.59,286.21,283.21
515915,296.15,292.96,287.59,287.59,286.21,285.59,286.15,283.21
516054,296.15,292.9,287.65,287.59,286.21,285.59,286.15,283.21
516191,296.15,292.84,287.65,287.59,286.21,285.59,286.21,283.21
516328,296.15,292.84,287.59,287.59,286.21,285.65,286.21,283.21
516465,296.15,292.9,287.59,287.59,286.21,285.65,286.15,283.21
516602,296.15,292.9,287.59,287.59,286.21,285.59,286.15,283.21
516740,296.15,292.84,287.59,287.59,286.21,285.59,286.15,283.21
516878,296.15,292.84,287.59,287.59,286.21,285.59,286.15,283.21
517015,296.09,292.9,287.59,287.59,286.21,285.59,286.15,283.21
517152,296.09,292.9,287.59,287.59,286.21,285.59,286.15,283.21
517289,296.09,292.84,287.53,287.59,286.21,285.59,286.15,283.15
517427,296.02,292.84,287.53,287.59,286.28,285.59,286.21,283.15
517565,296.02,292.84,287.53,287.53,286.15,285.59,286.21,283.15
517702,296.02,292.84,287.53,287.53,286.15,285.59,286.21,283.15
517839,296.02,292.84,287.59,287.59,286.21,285.59,286.21,283.21
517977,296.02,292.84,287.59,287.59,286.21,285.59,286.15,283.21
518114,296.02,292.84,287.59,287.53,286.21,285.59,286.15,283.21
518251,296.02,292.77,287.53,287.53,286.21,285.59,286.15,283.21
518389,296.02,292.77,287.53,287.53,286.21,285.59,286.15,283.21
518526,295.96,292.77,287.53,287.53,286.21,285.59,286.15,283.21
518664,295.96,292.77,287.53,287.59,286.21,285.59,286.21,283.21
518801,295.96,292.77,287.59,287.59,286.21,285.59,286.21,283.21
518938,295.9,292.77,287.53,287.59,286.21,285.59,286.21,283.21
519076,295.9,292.77,287.53,287.53,286.21,285.59,286.21,283.21
519214,295.84,292.77,287.59,287.53,286.21,285.59,286.21,283.21
519351,295.84,292.71,287.59,287.53,286.21,285.59,286.21,283.21
519488,295.9,292.71,287.53,287.53,286.21,285.59,286.21,283.21
519625,295.84,292.71,287.53,287.59,286.21,285.59,286.21,283.21
519762,295.84,292.71,287.53,287.59,286.21,285.59,286.21,283.21
519901,295.84,292.71,287.59,287.53,286.28,285.59,286.21,283.21
520038,295.84,292.71,287.59,287.53,286.28,285.59,286.21,283.21
520175,295.77,292.71,287.53,287.53,286.21,285.59,286.15,283.21
520312,295.77,292.65,287.53,287.53,286.21,285.59,286.15,283.21
520450,295.77,292.65,287.59,287.59,286.21,285.59,286.21,283.21
520588,295.77,292.65,287.59,287.59,286.21,285.59,286.21,283.21
520725,295.77,292.65,287.53,287.53,286.21,285.59,286.21,283.15
520862,295.77,292.65,287.53,287.53,286.21,285.59,286.21,283.15
520999,295.77,292.65,287.53,287.53,286.21,285.53,286.21,283.21
521137,295.77,292.65,287.53,287.53,286.28,285.53,286.21,283.21
521274,295.77,292.65,287.53,287.53,286.28,285.59,286.21,283.21
521412,295.77,292.65,287.53,287.53,286.28,285.59,286.21,283.21
521549,295.77,292.65,287.53,287.59,286.28,285.65,286.21,283.21
521687,295.71,292.65,287.53,287.59,286.21,285.65,286.21,283.21
521824,295.71,292.65,287.53,287.53,286.21,285.59,286.21,283.21
521961,295.71,292.65,287.53,287.53,286.21,285.59,286.21,283.21
522099,295.65,292.59,287.59,287.53,286.21,285.59,286.21,283.21
522236,295.65,292.65,287.59,287.65,286.21,285.59,286.21,283.28
522374,295.65,292.65,287.53,287.65,286.21,285.59,286.21,283.28
522511,295.65,292.65,287.53,287.53,286.21,285.59,286.21,283.28
522648,295.65,292.65,287.53,287.53,286.21,285.59,286.21,283.28
522786,295.65,292.59,287.53,287.59,286.21,285.65,286.21,283.28
522924,295.65,292.59,287.59,287.59,286.28,285.65,286.15,283.21
523061,295.52,292.59,287.46,287.53,286.28,285.59,286.15,283.21
523198,295.52,292.59,287.46,287.53,286.21,285.59,286.15,283.28
523335,295.59,292.59,287.53,287.53,286.21,285.59,286.15,283.28
523473,295.59,292.59,287.53,287.53,286.21,285.59,286.15,283.28
523611,295.52,292.59,287.46,287.59,286.21,285.59,286.15,283.28
523748,295.52,292.52,287.46,287.59,286.21,285.59,286.15,283.21
523885,295.52,292.52,287.53,287.53,286.21,285.65,286.15,283.28
524022,295.52,292.52,287.53,287.53,286.21,285.59,286.15,283.28
524160,295.59,292.52,287.46,287.53,286.28,285.59,286.15,283.28
524298,295.46,292.52,287.46,287.53,286.28,285.59,286.15,283.28
524435,295.46,292.52,287.46,287.53,286.28,285.59,286.15,283.21
524572,295.52,292.52,287.46,287.53,286.28,285.59,286.15,283.21
524709,295.52,292.52,287.46,287.53,286.21,285.59,286.15,283.21
524847,295.46,292.52,287.46,287.53,286.21,285.59,286.15,283.21
524985,295.46,292.52,287.46,287.53,286.28,285.59,286.21,283.21
525122,295.4,292.52,287.46,287.53,286.28,285.65,286.21,283.21
525259,295.4,292.46,287.46,287.53,286.21,285.65,286.15,283.21
525396,295.4,292.46,287.46,287.53,286.21,285.59,286.15,283.28
525534,295.46,292.46,287.46,287.53,286.28,285.59,286.15,283.28
525672,295.46,292.46,287.46,287.53,286.28,285.59,286.15,283.28
525809,295.4,292.46,287.4,287.53,286.21,285.59,286.15,283.28
525946,295.4,292.46,287.4,287.53,286.21,285.59,286.15,283.21
526084,295.34,292.46,287.4,287.53,286.21,285.65,286.15,283.21
526221,295.34,292.4,287.4,287.46,286.28,285.65,286.15,283.21
526359,295.34,292.46,287.4,287.46,286.28,285.59,286.15,283.21
526496,295.4,292.46,287.46,287.46,286.21,285.59,286.15,283.21
526633,295.4,292.4,287.46,287.46,286.21,285.59,286.15,283.21
526771,295.34,292.4,287.4,287.53,286.21,285.59,286.15,283.21
526908,295.34,292.4,287.4,287.53,286.21,285.59,286.15,283.28
527045,295.27,292.4,287.4,287.53,286.21,285.59,286.15,283.28
527183,295.27,292.4,287.4,287.53,286.21,285.59,286.09,283.28
527321,295.27,292.4,287.4,287.53,286.21,285.59,286.09,283.28
527458,295.27,292.4,287.4,287.53,286.21,285.59,286.09,283.28
527595,295.27,292.34,287.4,287.53,286.21,285.53,286.09,283.28
527732,295.21,292.34,287.4,287.53,286.21,285.53,286.09,283.28
527870,295.21,292.34,287.4,287.46,286.21,285.59,286.09,283.21
528008,295.21,292.34,287.4,287.46,286.21,285.59,286.09,283.21
528145,295.21,292.34,287.4,287.46,286.21,285.53,286.09,283.21
528282,295.15,292.34,287.4,287.46,286.21,285.59,286.09,283.21
528419,295.15,292.34,287.4,287.46,286.21,285.59,286.09,283.21
528558,295.15,292.34,287.4,287.46,286.21,285.59,286.15,283.28
528695,295.15,292.34,287.4,287.46,286.21,285.59,286.15,283.28
528832,295.15,292.27,287.4,287.53,286.21,285.59,286.15,283.28
528969,295.15,292.27,287.4,287.53,286.21,285.59,286.09,283.28
529106,295.15,292.34,287.4,287.46,286.21,285.59,286.09,283.28
529245,295.15,292.27,287.4,287.46,286.21,285.59,286.09,283.28
529382,295.15,292.27,287.4,287.46,286.21,285.59,286.09,283.28
529519,295.09,292.27,287.4,287.46,286.21,285.59,286.15,283.28
529656,295.09,292.27,287.4,287.46,286.21,285.59,286.15,283.28
529794,295.09,292.21,287.4,287.46,286.21,285.53,286.15,283.21
529932,295.09,292.21,287.4,287.46,286.21,285.53,286.09,283.21
530069,295.09,292.21,287.4,287.46,286.15,285.53,286.09,283.28
530206,295.02,292.21,287.4,287.46,286.15,285.53,286.09,283.28
530343,295.02,292.21,287.34,287.46,286.15,285.53,286.09,283.28
530481,295.02,292.21,287.34,287.46,286.15,285.53,286.15,283.28
530618,295.02,292.21,287.34,287.46,286.21,285.59,286.15,283.28
530756,295.02,292.21,287.34,287.46,286.21,285.59,286.09,283.28
530893,295.02,292.21,287.34,287.46,286.21,285.59,286.09,283.28
531031,294.96,292.15,287.34,287.46,286.15,285.59,286.09,283.28
531168,294.9,292.15,287.34,287.46,286.15,285.59,286.09,283.28
531305,294.9,292.15,287.4,287.46,286.21,285.59,286.15,283.28
531443,294.9,292.15,287.4,287.46,286.21,285.59,286.09,283.28
531580,294.9,292.15,287.34,287.46,286.21,285.59,286.09,283.28
531718,294.9,292.15,287.34,287.46,286.21,285.59,286.09,283.28
531855,294.9,292.15,287.28,287.46,286.21,285.59,286.09,283.28
531992,294.9,292.15,287.28,287.46,286.21,285.59,286.15,283.28
532130,294.9,292.15,287.34,287.46,286.21,285.59,286.15,283.28
532268,294.84,292.09,287.34,287.46,286.21,285.59,286.15,283.34
532405,294.84,292.09,287.28,287.46,286.21,285.59,286.15,283.34
532542,294.84,292.09,287.34,287.46,286.21,285.59,286.15,283.28
532679,294.9,292.09,287.34,287.46,286.21,285.59,286.15,283.28
532816,294.9,292.09,287.34,287.46,286.15,285.59,286.09,283.28
532955,294.84,292.09,287.34,287.46,286.15,285.59,286.15,283.28
533092,294.84,292.09,287.34,287.4,286.15,285.59,286.15,283.28
533229,294.77,292.02,287.34,287.4,286.15,285.59,286.15,283.28
533366,294.84,292.09,287.34,287.4,286.21,285.59,286.15,283.28
533504,294.84,292.09,287.34,287.4,286.21,285.59,286.15,283.28
533642,294.77,292.02,287.34,287.4,286.21,285.59,286.15,283.28
533779,294.77,292.02,287.34,287.4,286.21,285.59,286.15,283.28
533916,294.77,292.02,287.34,287.4,286.15,285.53,286.15,283.28
534053,294.77,292.02,287.34,287.46,286.15,285.53,286.15,283.28
534191,294.71,292.02,287.34,287.46,286.15,285.53,286.15,283.28
534329,294.71,292.02,287.28,287.4,286.21,285.59,286.15,283.28
534466,294.65,292.02,287.28,287.4,286.21,285.59,286.15,283.28
534603,294.71,292.02,287.28,287.4,286.15,285.59,286.15,283.28
534740,294.71,292.02,287.28,287.4,286.15,285.59,286.15,283.34
534878,294.65,291.96,287.28,287.46,286.15,285.59,286.15,283.34
535015,294.65,291.96,287.28,287.46,286.15,285.59,286.15,283.28
535153,294.65,291.96,287.28,287.4,286.21,285.59,286.15,283.28
535290,294.65,291.96,287.28,287.4,286.21,285.53,286.09,283.28
535428,294.65,291.96,287.21,287.4,286.15,285.53,286.09,283.28
535565,294.65,291.96,287.21,287.4,286.15,285.53,286.15,283.28
535702,294.65,291.96,287.15,287.4,286.15,285.53,286.09,283.28
535840,294.65,291.9,287.15,287.4,286.15,285.53,286.09,283.28
535977,294.65,291.9,287.15,287.4,286.15,285.53,286.15,283.28
536115,294.59,291.84,287.15,287.4,286.15,285.59,286.15,283.28
536252,294.59,291.9,287.15,287.4,286.15,285.59,286.15,283.34
536389,294.59,291.9,287.15,287.4,286.15,285.59,286.15,283.28
536527,294.59,291.84,287.15,287.4,286.15,285.59,286.15,283.28
536665,294.52,291.84,287.15,287.4,286.15,285.59,286.15,283.34
536802,294.46,291.9,287.15,287.4,286.15,285.59,286.15,283.34
536939,294.46,291.9,287.15,287.4,286.15,285.59,286.15,283.28
537076,294.46,291.84,287.15,287.4,286.15,285.59,286.15,283.28
537213,294.46,291.84,287.15,287.4,286.15,285.59,286.15,283.34
537352,294.46,291.84,287.15,287.4,286.21,285.53,286.15,283.28
537489,294.46,291.77,287.15,287.34,286.21,285.53,286.15,283.28
537626,294.46,291.77,287.09,287.34,286.09,285.59,286.15,283.34
537763,294.46,291.77,287.09,287.34,286.09,285.59,286.15,283.34
537901,294.46,291.77,287.09,287.34,286.09,285.59,286.15,283.28
538039,294.4,291.77,287.09,287.34,286.09,285.59,286.15,283.28
538176,294.4,291.77,287.09,287.34,286.15,285.59,286.15,283.28
538313,294.4,291.71,287.09,287.34,286.15,285.53,286.15,283.28
538450,294.4,291.77,287.09,287.34,286.09,285.53,286.15,283.28
538588,294.34,291.77,287.09,287.28,286.09,285.53,286.15,283.28
538726,294.34,291.77,287.09,287.28,286.09,285.53,286.15,283.28
538863,294.34,291.77,287.09,287.34,286.15,285.59,286.15,283.21
539000,294.27,291.71,287.09,287.34,286.15,285.59,286.15,283.21
539138,294.27,291.71,287.03,287.34,286.09,285.53,286.15,283.28
539275,294.27,291.65,287.03,287.34,286.09,285.53,286.15,283.28
539413,294.27,291.65,287.03,287.28,286.09,285.53,286.15,283.28
539550,294.27,291.65,287.03,287.28,286.09,285.53,286.15,283.28
539687,294.27,291.65,287.03,287.28,286.15,285.53,286.15,283.21
539825,294.27,291.65,287.03,287.34,286.15,285.59,286.21,283.21
539962,294.27,291.65,287.03,287.34,286.15,285.59,286.15,283.21
540099,294.21,291.65,286.96,287.28,286.15,285.53,286.15,283.28
540237,294.15,291.65,286.96,287.28,286.09,285.53,286.15,283.28
540375,294.15,291.59,287.03,287.28,286.15,285.59,286.15,283.28
540512,294.15,291.59,287.03,287.28,286.15,285.59,286.15,283.28
540649,294.15,291.59,287.03,287.28,286.15,285.59,286.15,283.28
540786,294.09,291.59,287.03,287.28,286.15,285.59,286.21,283.28
540924,294.09,291.59,287.03,287.28,286.09,285.59,286.21,283.28
541062,294.09,291.59,287.09,287.28,286.09,285.59,286.21,283.21
541199,294.02,291.59,287.09,287.28,286.15,285.59,286.21,283.21
541336,294.02,291.52,287.03,287.28,286.15,285.53,286.21,283.28
541473,294.02,291.52,287.03,287.28,286.09,285.53,286.21,283.28
541611,294.02,291.52,287.03,287.28,286.09,285.59,286.21,283.28
541749,294.02,291.52,286.96,287.28,286.09,285.59,286.15,283.28
541886,294.02,291.46,286.96,287.28,286.09,285.59,286.15,283.28
542023,294.02,291.46,286.96,287.21,286.09,285.59,286.21,283.28
542160,294.02,291.46,286.96,287.21,286.09,285.53,286.21,283.28
542298,293.96,291.46,286.96,287.21,286.09,285.53,286.21,283.28
542436,293.96,291.46,286.96,287.21,286.09,285.53,286.21,283.28
542573,293.96,291.4,286.96,287.21,286.09,285.53,286.15,283.34
542710,293.9,291.4,286.96,287.21,286.09,285.53,286.21,283.34
542848,293.9,291.46,286.96,287.21,286.09,285.53,286.21,283.28
542985,293.9,291.46,286.96,287.15,286.09,285.53,286.21,283.28
543123,293.9,291.46,286.96,287.15,286.09,285.59,286.21,283.28
543260,293.9,291.4,286.96,287.21,286.09,285.59,286.28,283.34
543397,293.84,291.4,286.96,287.21,286.09,285.53,286.28,283.34
543535,293.84,291.4,286.96,287.15,286.09,285.53,286.15,283.28
543672,293.77,291.4,286.9,287.15,286.09,285.53,286.15,283.28
543810,293.77,291.34,286.9,287.28,286.09,285.53,286.21,283.34
543947,293.77,291.34,286.96,287.28,286.03,285.53,286.21,283.34
544084,293.77,291.34,286.96,287.15,286.03,285.59,286.21,283.28
544222,293.77,291.34,286.96,287.15,286.09,285.59,286.21,283.21
544359,293.77,291.34,286.96,287.21,286.09,285.53,286.21,283.21
544497,293.77,291.34,286.96,287.21,286.09,285.53,286.21,283.28
544634,293.71,291.34,286.9,287.15,286.09,285.59,286.21,283.28
544772,293.71,291.27,286.9,287.15,286.09,285.59,286.21,283.21
544909,293.65,291.27,286.96,287.15,286.09,285.53,286.21,283.21
545046,293.65,291.27,286.96,287.15,286.03,285.53,286.28,283.28
545183,293.65,291.27,286.96,287.15,286.03,285.59,286.28,283.28
545321,293.65,291.27,286.96,287.15,286.09,285.53,286.21,283.28
