Date,07/02/2020,Material,Brass,6min heating,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
219819,349.15,305.46,293.77,284.96,283.78,283.09,282.78,283.53
219956,349.15,305.46,293.77,284.96,283.78,283.03,282.78,283.59
220093,349.15,305.46,293.77,284.96,283.78,283.03,282.78,283.59
220230,349.15,305.53,293.77,284.96,283.78,283.09,282.78,283.53
220367,349.15,305.53,293.77,284.96,283.78,283.09,282.78,283.53
220505,349.15,305.46,293.77,285.03,283.78,283.09,282.78,283.53
220642,349.15,305.46,293.77,285.03,283.78,283.03,282.78,283.53
220780,349.15,305.53,293.84,284.96,283.78,283.03,282.78,283.59
220917,349.15,305.53,293.84,284.96,283.78,283.09,282.78,283.53
221054,349.15,305.53,293.84,285.03,283.78,283.09,282.78,283.53
221192,349.15,305.59,293.84,285.03,283.78,283.09,282.78,283.53
221329,349.09,305.59,293.84,285.03,283.84,283.09,282.78,283.53
221466,349.09,305.59,293.84,285.03,283.84,283.09,282.78,283.53
221603,349.09,305.59,293.84,285.03,283.78,283.03,282.78,283.53
221741,349.09,305.59,293.84,285.03,283.78,283.03,282.78,283.59
221878,349.09,305.53,293.84,285.03,283.84,283.03,282.78,283.53
222015,349.02,305.53,293.84,285.03,283.84,283.03,282.78,283.53
222153,349.02,305.59,293.84,285.03,283.78,283.09,282.78,283.59
222290,348.96,305.59,293.84,285.03,283.78,283.09,282.78,283.59
222428,348.96,305.65,293.9,285.03,283.78,283.03,282.78,283.53
222565,348.96,305.65,293.9,285.03,283.78,283.03,282.78,283.53
222702,348.96,305.59,293.9,285.03,283.78,283.09,282.78,283.53
222839,348.9,305.59,293.9,285.09,283.78,283.03,282.84,283.53
222977,348.9,305.59,293.9,285.09,283.78,283.03,282.84,283.53
223114,348.9,305.65,293.96,285.03,283.78,283.09,282.78,283.59
223251,348.9,305.65,293.96,285.09,283.78,283.09,282.78,283.59
223389,348.9,305.65,293.96,285.09,283.78,283.09,282.78,283.53
223526,348.84,305.65,294.02,285.03,283.78,283.09,282.78,283.59
223664,348.84,305.65,294.02,285.03,283.78,283.09,282.71,283.59
223801,348.77,305.71,293.96,285.03,283.78,283.09,282.78,283.59
223938,348.77,305.71,293.96,285.03,283.78,283.09,282.78,283.59
224075,348.71,305.71,293.96,285.09,283.84,283.09,282.78,283.53
224212,348.71,305.71,293.96,285.09,283.84,283.09,282.78,283.53
224350,348.71,305.71,293.96,285.03,283.78,283.09,282.84,283.59
224488,348.65,305.71,294.02,285.03,283.78,283.09,282.84,283.59
224625,348.65,305.71,294.02,285.03,283.84,283.09,282.78,283.59
224762,348.59,305.78,294.02,285.03,283.84,283.09,282.78,283.59
224900,348.59,305.78,294.02,285.09,283.84,283.03,282.78,283.59
225037,348.59,305.84,294.09,285.09,283.78,283.09,282.78,283.53
225174,348.59,305.84,294.09,285.09,283.78,283.09,282.78,283.53
225311,348.52,305.84,294.09,285.09,283.78,283.09,282.78,283.59
225448,348.52,305.84,294.02,285.09,283.78,283.09,282.78,283.59
225586,348.46,305.84,294.02,285.09,283.84,283.09,282.78,283.59
225724,348.46,305.84,294.09,285.09,283.84,283.09,282.78,283.59
225861,348.46,305.84,294.09,285.15,283.84,283.15,282.84,283.59
225998,348.4,305.84,294.15,285.15,283.84,283.15,282.84,283.59
226136,348.4,305.84,294.15,285.15,283.84,283.09,282.78,283.59
226273,348.34,305.9,294.09,285.15,283.84,283.15,282.78,283.59
226410,348.34,305.9,294.09,285.15,283.84,283.15,282.78,283.59
226547,348.34,305.9,294.09,285.15,283.84,283.09,282.78,283.59
226684,348.34,305.9,294.15,285.09,283.84,283.09,282.78,283.59
226823,348.27,305.9,294.15,285.09,283.9,283.15,282.78,283.59
226960,348.27,305.9,294.21,285.15,283.9,283.15,282.78,283.59
227097,348.21,305.9,294.21,285.15,283.84,283.09,282.78,283.59
227234,348.15,305.96,294.15,285.15,283.84,283.09,282.78,283.59
227372,348.15,305.96,294.21,285.09,283.84,283.15,282.78,283.59
227509,348.15,305.96,294.21,285.09,283.84,283.09,282.78,283.59
227646,348.15,306.03,294.15,285.15,283.84,283.09,282.78,283.65
227783,348.15,306.03,294.15,285.15,283.78,283.09,282.78,283.65
227920,348.15,306.03,294.21,285.15,283.78,283.09,282.78,283.59
228059,348.09,306.03,294.21,285.15,283.84,283.15,282.78,283.59
228196,348.09,306.03,294.21,285.15,283.84,283.15,282.78,283.65
228333,347.96,306.03,294.27,285.15,283.78,283.15,282.78,283.59
228470,347.96,306.03,294.27,285.15,283.78,283.15,282.78,283.59
228608,347.96,306.03,294.27,285.15,283.84,283.15,282.78,283.59
228745,347.9,306.03,294.27,285.21,283.84,283.09,282.78,283.59
228882,347.9,306.09,294.27,285.21,283.84,283.09,282.78,283.59
229019,347.96,306.09,294.27,285.15,283.84,283.09,282.78,283.59
229157,347.96,306.15,294.27,285.15,283.84,283.09,282.78,283.59
229295,347.9,306.15,294.27,285.21,283.9,283.09,282.84,283.65
229432,347.9,306.15,294.27,285.21,283.9,283.09,282.78,283.65
229569,347.9,306.15,294.27,285.21,283.84,283.15,282.78,283.65
229706,347.9,306.15,294.27,285.21,283.84,283.15,282.84,283.65
229843,347.9,306.15,294.34,285.21,283.84,283.15,282.84,283.59
229981,347.84,306.15,294.34,285.21,283.84,283.15,282.78,283.59
230118,347.84,306.21,294.34,285.21,283.9,283.15,282.78,283.59
230256,347.77,306.21,294.34,285.21,283.9,283.15,282.84,283.65
230393,347.77,306.21,294.34,285.21,283.84,283.15,282.84,283.65
230531,347.77,306.28,294.4,285.21,283.84,283.09,282.78,283.65
230668,347.77,306.28,294.4,285.21,283.84,283.09,282.84,283.65
230805,347.77,306.28,294.34,285.21,283.9,283.09,282.84,283.65
230942,347.77,306.28,294.34,285.21,283.9,283.15,282.84,283.65
231079,347.77,306.21,294.34,285.21,283.84,283.15,282.84,283.65
231217,347.77,306.28,294.34,285.21,283.84,283.15,282.78,283.65
231355,347.84,306.28,294.34,285.15,283.9,283.15,282.78,283.65
231492,347.84,306.34,294.4,285.21,283.9,283.21,282.84,283.59
231629,347.84,306.34,294.4,285.21,283.84,283.21,282.84,283.59
231767,347.9,306.28,294.4,285.21,283.84,283.15,282.78,283.65
231904,347.9,306.28,294.46,285.21,283.84,283.15,282.78,283.65
232041,347.96,306.34,294.46,285.28,283.84,283.15,282.78,283.65
232178,347.96,306.34,294.46,285.28,283.84,283.15,282.84,283.65
232316,347.96,306.34,294.46,285.21,283.84,283.15,282.84,283.65
232454,347.96,306.4,294.46,285.21,283.84,283.15,282.84,283.65
232591,348.02,306.4,294.46,285.21,283.9,283.15,282.84,283.65
232728,348.02,306.46,294.46,285.21,283.9,283.15,282.78,283.65
232865,348.02,306.46,294.52,285.28,283.9,283.15,282.84,283.65
233003,348.09,306.46,294.52,285.28,283.9,283.21,282.84,283.65
233141,348.09,306.4,294.46,285.28,283.9,283.15,282.84,283.65
233278,348.09,306.4,294.46,285.28,283.9,283.15,282.84,283.65
233415,348.09,306.46,294.52,285.28,283.9,283.15,282.84,283.59
233552,348.15,306.46,294.52,285.28,283.9,283.15,282.84,283.59
233690,348.15,306.46,294.52,285.28,283.9,283.15,282.84,283.65
233827,348.27,306.46,294.59,285.28,283.9,283.15,282.84,283.65
233964,348.27,306.46,294.59,285.28,283.9,283.15,282.84,283.71
234102,348.34,306.53,294.59,285.28,283.9,283.15,282.84,283.59
234240,348.34,306.53,294.59,285.28,283.9,283.15,282.84,283.59
234377,348.34,306.53,294.52,285.28,283.9,283.21,282.84,283.65
234514,348.4,306.53,294.59,285.28,283.9,283.21,282.84,283.65
234651,348.4,306.53,294.59,285.28,283.9,283.15,282.84,283.65
234788,348.4,306.53,294.65,285.28,283.84,283.15,282.84,283.59
234926,348.4,306.53,294.65,285.28,283.84,283.15,282.84,283.59
235064,348.46,306.59,294.65,285.28,283.9,283.15,282.84,283.65
235201,348.46,306.59,294.65,285.28,283.9,283.15,282.84,283.65
235338,348.46,306.59,294.65,285.28,283.9,283.15,282.78,283.65
235475,348.46,306.59,294.65,285.34,283.9,283.15,282.78,283.65
235613,348.59,306.65,294.65,285.34,283.9,283.15,282.78,283.65
235750,348.59,306.65,294.71,285.34,283.96,283.15,282.78,283.65
235888,348.59,306.65,294.71,285.28,283.96,283.15,282.84,283.65
236025,348.71,306.65,294.65,285.28,283.9,283.15,282.84,283.65
236163,348.71,306.65,294.65,285.34,283.9,283.15,282.78,283.65
236300,348.77,306.65,294.65,285.34,283.9,283.15,282.84,283.65
236437,348.77,306.65,294.71,285.28,283.9,283.15,282.84,283.65
236574,348.84,306.65,294.71,285.28,283.9,283.15,282.84,283.71
236711,348.84,306.65,294.77,285.34,283.9,283.15,282.84,283.65
236850,348.96,306.71,294.77,285.34,283.9,283.21,282.84,283.65
236987,349.09,306.71,294.71,285.28,283.9,283.21,282.84,283.59
237124,349.09,306.71,294.71,285.28,283.9,283.15,282.84,283.59
237261,349.15,306.71,294.77,285.28,283.9,283.15,282.84,283.59
237399,349.15,306.71,294.77,285.28,283.9,283.15,282.84,283.59
237536,349.15,306.71,294.77,285.34,283.9,283.15,282.84,283.65
237673,349.15,306.71,294.77,285.34,283.9,283.15,282.84,283.65
237811,349.27,306.71,294.77,285.34,283.96,283.15,282.84,283.65
237948,349.27,306.71,294.77,285.34,283.96,283.15,282.84,283.65
238086,349.27,306.71,294.77,285.34,283.9,283.21,282.84,283.65
238223,349.27,306.84,294.77,285.34,283.9,283.21,282.84,283.65
238360,349.4,306.84,294.77,285.34,283.96,283.15,282.84,283.65
238497,349.4,306.78,294.77,285.34,283.9,283.15,282.84,283.65
238635,349.4,306.78,294.84,285.34,283.9,283.15,282.84,283.65
238773,349.4,306.78,294.84,285.34,283.96,283.15,282.84,283.65
238910,349.4,306.84,294.84,285.34,283.96,283.15,282.84,283.65
239047,349.52,306.84,294.84,285.4,283.9,283.15,282.78,283.65
239184,349.52,306.78,294.84,285.4,283.9,283.15,282.78,283.65
239322,349.59,306.78,294.84,285.34,283.96,283.15,282.78,283.65
239459,349.59,306.84,294.84,285.34,283.96,283.15,282.84,283.65
239596,349.65,306.84,294.9,285.34,283.9,283.15,282.84,283.71
239734,349.65,306.84,294.9,285.34,283.9,283.15,282.84,283.71
239872,349.65,306.84,294.9,285.4,283.9,283.15,282.84,283.65
240009,349.65,306.84,294.9,285.34,283.96,283.15,282.9,283.65
240146,349.65,306.9,294.9,285.34,283.96,283.15,282.9,283.65
240283,349.77,306.9,294.9,285.4,283.96,283.15,282.84,283.65
240420,349.77,306.9,294.9,285.4,283.96,283.15,282.84,283.65
240558,349.84,306.9,294.9,285.34,283.9,283.21,282.84,283.65
240696,349.84,306.84,294.9,285.34,283.9,283.21,282.84,283.65
240833,349.84,306.9,294.9,285.34,283.9,283.15,282.84,283.65
240970,349.84,306.9,294.9,285.34,283.9,283.15,282.84,283.65
241107,349.84,306.9,294.9,285.34,283.9,283.15,282.84,283.65
241245,349.9,306.9,294.96,285.34,283.9,283.15,282.84,283.65
241382,349.9,306.9,294.96,285.4,283.9,283.15,282.84,283.65
241520,349.96,306.9,294.96,285.4,283.96,283.15,282.84,283.65
241657,349.96,306.96,294.96,285.4,283.96,283.15,282.84,283.65
241795,349.96,306.96,294.96,285.4,283.9,283.15,282.84,283.65
241932,349.96,306.96,294.96,285.34,283.9,283.15,282.84,283.65
242069,350.02,306.96,294.96,285.4,283.9,283.15,282.84,283.71
242206,350.02,306.96,295.02,285.4,283.9,283.21,282.84,283.71
242343,350.02,306.9,295.02,285.4,283.9,283.21,282.84,283.65
242482,350.02,306.9,294.96,285.4,283.9,283.15,282.84,283.65
242619,350.02,306.96,294.96,285.4,283.9,283.15,282.84,283.65
242756,350.02,306.96,295.02,285.4,283.9,283.21,282.84,283.65
242893,350.02,306.96,295.02,285.4,283.9,283.21,282.84,283.65
243031,350.02,306.96,295.02,285.4,283.96,283.15,282.84,283.65
243168,350.02,306.96,295.09,285.4,283.96,283.15,282.84,283.65
243305,350.4,307.03,295.09,285.4,283.96,283.15,282.84,283.65
243443,350.4,307.03,295.02,285.4,283.96,283.21,282.78,283.65
243580,350.59,307.03,295.09,285.4,283.96,283.21,282.78,283.65
243718,350.59,307.03,295.09,285.4,283.9,283.21,282.78,283.65
243855,350.71,307.03,295.09,285.4,283.9,283.21,282.78,283.65
243992,350.71,307.09,295.09,285.46,283.96,283.21,282.84,283.65
244129,350.77,307.09,295.09,285.4,283.96,283.21,282.84,283.65
244267,350.84,307.09,295.09,285.4,283.9,283.21,282.84,283.65
244405,350.84,307.09,295.09,285.46,283.9,283.21,282.78,283.65
244542,350.9,307.09,295.09,285.46,283.96,283.21,282.78,283.65
244679,350.9,307.09,295.09,285.4,283.96,283.21,282.84,283.65
244816,351.02,307.09,295.09,285.4,283.9,283.21,282.84,283.65
244954,351.02,307.09,295.09,285.46,283.96,283.21,282.78,283.65
245091,351.09,307.09,295.09,285.46,283.96,283.21,282.84,283.65
245229,351.09,307.15,295.09,285.46,283.96,283.21,282.84,283.65
245366,351.21,307.15,295.15,285.46,283.96,283.21,282.84,283.65
245504,351.21,307.15,295.21,285.46,283.9,283.21,282.84,283.65
245641,351.34,307.09,295.21,285.46,283.9,283.21,282.78,283.65
245778,351.46,307.09,295.15,285.46,283.9,283.21,282.78,283.65
245915,351.46,307.15,295.15,285.46,283.9,283.21,282.78,283.65
246052,351.52,307.15,295.15,285.46,283.9,283.21,282.78,283.65
246191,351.52,307.15,295.15,285.46,283.9,283.15,282.84,283.65
246328,351.65,307.15,295.21,285.46,283.9,283.15,282.78,283.65
246465,351.65,307.15,295.21,285.46,283.96,283.21,282.78,283.65
246602,351.77,307.15,295.21,285.46,283.96,283.21,282.84,283.71
246739,351.77,307.15,295.21,285.53,283.96,283.21,282.84,283.71
246877,351.9,307.15,295.21,285.53,283.96,283.21,282.78,283.65
247014,351.9,307.15,295.21,285.46,283.96,283.21,282.78,283.65
247152,352.02,307.21,295.21,285.46,283.96,283.21,282.78,283.65
247289,352.15,307.15,295.27,285.46,283.96,283.21,282.78,283.65
247427,352.15,307.15,295.27,285.46,283.96,283.21,282.78,283.65
247564,352.27,307.21,295.27,285.53,283.96,283.21,282.78,283.65
247701,352.27,307.21,295.21,285.53,283.9,283.28,282.78,283.65
247838,352.4,307.21,295.21,285.53,283.9,283.28,282.78,283.65
247975,352.4,307.21,295.27,285.53,283.96,283.21,282.78,283.65
248114,352.52,307.21,295.27,285.46,283.96,283.21,282.78,283.65
248251,352.52,307.21,295.34,285.53,283.96,283.21,282.78,283.65
248388,352.59,307.21,295.27,285.53,283.96,283.21,282.78,283.65
248525,352.59,307.28,295.27,285.53,283.9,283.21,282.78,283.65
248663,352.65,307.28,295.34,285.53,283.9,283.21,282.78,283.65
248800,352.77,307.28,295.34,285.53,283.9,283.21,282.78,283.65
248937,352.77,307.28,295.34,285.53,283.96,283.21,282.78,283.65
249075,352.84,307.28,295.34,285.53,283.96,283.21,282.71,283.65
249212,352.84,307.28,295.27,285.53,283.96,283.21,282.71,283.65
249350,352.9,307.28,295.27,285.53,283.96,283.15,282.78,283.65
249487,352.9,307.28,295.27,285.53,283.96,283.15,282.78,283.65
249624,353.02,307.28,295.34,285.53,283.96,283.21,282.71,283.65
249761,353.02,307.28,295.34,285.53,283.9,283.21,282.78,283.65
249900,353.09,307.28,295.34,285.53,283.9,283.28,282.78,283.65
250037,353.09,307.34,295.4,285.53,283.96,283.28,282.71,283.65
250174,353.15,307.28,295.4,285.53,283.96,283.21,282.71,283.65
250311,353.15,307.28,295.34,285.53,284.03,283.21,282.78,283.65
250448,353.15,307.4,295.34,285.53,283.96,283.21,282.78,283.65
250586,353.27,307.4,295.34,285.59,283.96,283.21,282.71,283.65
250723,353.27,307.4,295.34,285.59,283.96,283.21,282.71,283.65
250861,353.34,307.4,295.34,285.59,283.96,283.28,282.71,283.65
250998,353.34,307.34,295.4,285.59,283.96,283.28,282.71,283.65
251136,353.4,307.4,295.4,285.59,283.96,283.21,282.71,283.65
251273,353.4,307.4,295.4,285.59,283.96,283.21,282.78,283.65
251410,353.4,307.4,295.4,285.59,283.96,283.28,282.78,283.65
251547,353.46,307.4,295.4,285.59,284.03,283.21,282.71,283.65
251685,353.46,307.46,295.4,285.59,283.96,283.21,282.71,283.65
251823,353.46,307.46,295.46,285.59,283.96,283.28,282.78,283.71
251960,353.46,307.46,295.46,285.59,283.96,283.28,282.78,283.71
252097,353.4,307.46,295.46,285.59,283.96,283.28,282.78,283.65
252234,353.4,307.46,295.46,285.59,283.96,283.28,282.71,283.65
252371,353.4,307.46,295.46,285.59,283.96,283.21,282.71,283.65
252510,353.4,307.46,295.46,285.59,283.96,283.21,282.71,283.65
252647,353.46,307.53,295.46,285.65,283.96,283.21,282.71,283.65
252784,353.46,307.53,295.46,285.65,283.96,283.21,282.78,283.65
252921,353.46,307.53,295.46,285.59,283.96,283.21,282.78,283.65
253059,353.46,307.53,295.46,285.59,283.96,283.21,282.78,283.65
253196,353.46,307.53,295.46,285.65,284.03,283.21,282.78,283.65
253333,353.52,307.59,295.46,285.65,284.03,283.28,282.78,283.65
253471,353.52,307.59,295.52,285.59,283.96,283.28,282.84,283.65
253608,353.52,307.59,295.52,285.59,283.96,283.28,282.84,283.65
253746,353.52,307.59,295.52,285.59,284.03,283.28,282.78,283.65
253883,353.52,307.59,295.59,285.59,284.03,283.28,282.78,283.65
254020,353.52,307.59,295.59,285.59,284.03,283.28,282.78,283.65
254157,353.46,307.59,295.52,285.59,284.03,283.28,282.71,283.65
254296,353.46,307.59,295.52,285.65,284.03,283.28,282.71,283.65
254433,353.46,307.59,295.52,285.65,283.96,283.28,282.78,283.65
254570,353.46,307.59,295.52,285.65,283.96,283.28,282.78,283.65
254707,353.46,307.59,295.59,285.65,284.03,283.28,282.78,283.65
254844,353.4,307.59,295.59,285.65,284.03,283.28,282.78,283.65
254982,353.4,307.59,295.59,285.65,283.96,283.28,282.78,283.65
255119,353.34,307.59,295.59,285.65,283.96,283.28,282.78,283.65
255257,353.34,307.65,295.59,285.65,283.96,283.34,282.78,283.65
255394,353.34,307.65,295.65,285.65,283.96,283.34,282.71,283.65
255532,353.34,307.59,295.65,285.65,283.96,283.21,282.71,283.65
255669,353.34,307.59,295.59,285.65,284.03,283.21,282.71,283.65
255806,353.34,307.65,295.59,285.71,284.03,283.28,282.71,283.65
255943,353.27,307.65,295.59,285.71,284.03,283.28,282.78,283.65
256081,353.21,307.65,295.65,285.71,284.03,283.28,282.78,283.65
256219,353.21,307.65,295.65,285.71,283.96,283.28,282.78,283.71
256356,353.21,307.65,295.65,285.65,283.96,283.28,282.71,283.71
256493,353.21,307.65,295.65,285.65,284.03,283.28,282.71,283.65
256630,353.15,307.65,295.65,285.71,284.03,283.28,282.78,283.65
256768,353.15,307.65,295.65,285.71,283.96,283.28,282.78,283.65
256905,353.15,307.71,295.65,285.71,283.96,283.28,282.78,283.65
257043,353.15,307.71,295.71,285.78,283.96,283.28,282.78,283.65
257180,353.09,307.71,295.71,285.78,284.03,283.28,282.71,283.65
257317,353.09,307.71,295.71,285.71,284.03,283.28,282.71,283.71
257455,353.09,307.71,295.71,285.71,284.03,283.28,282.71,283.71
257592,353.02,307.71,295.71,285.71,284.03,283.28,282.71,283.65
257729,353.02,307.71,295.71,285.71,284.03,283.34,282.71,283.65
257867,353.02,307.71,295.71,285.71,284.03,283.34,282.71,283.65
258004,353.02,307.71,295.71,285.71,284.03,283.34,282.71,283.65
258142,352.96,307.78,295.71,285.71,284.03,283.34,282.78,283.71
258279,352.96,307.78,295.77,285.71,284.03,283.28,282.78,283.65
258416,352.96,307.71,295.77,285.71,284.03,283.34,282.71,283.65
258553,352.96,307.71,295.77,285.71,284.03,283.34,282.78,283.65
258691,352.96,307.71,295.77,285.71,284.03,283.28,282.78,283.65
258829,352.96,307.78,295.77,285.71,284.03,283.28,282.71,283.65
258966,352.9,307.78,295.77,285.71,284.03,283.34,282.71,283.65
259103,352.84,307.78,295.77,285.78,284.03,283.34,282.71,283.71
259240,352.84,307.78,295.77,285.78,284.03,283.28,282.71,283.65
259378,352.84,307.78,295.77,285.71,284.03,283.28,282.78,283.65
259515,352.84,307.78,295.77,285.71,284.03,283.34,282.78,283.65
259653,352.77,307.78,295.77,285.71,283.96,283.28,282.71,283.65
259790,352.77,307.78,295.77,285.71,283.96,283.28,282.71,283.71
259928,352.71,307.78,295.77,285.71,284.03,283.34,282.71,283.71
260065,352.71,307.78,295.77,285.71,284.03,283.34,282.71,283.65
260202,352.65,307.78,295.77,285.78,284.03,283.34,282.71,283.71
260339,352.65,307.84,295.84,285.78,284.03,283.34,282.71,283.71
260476,352.71,307.84,295.84,285.78,284.03,283.28,282.71,283.65
260615,352.71,307.84,295.84,285.78,284.03,283.28,282.71,283.65
260752,352.71,307.84,295.84,285.78,283.96,283.28,282.71,283.65
260889,352.71,307.84,295.84,285.78,284.03,283.28,282.78,283.65
261026,352.71,307.9,295.84,285.78,284.03,283.28,282.71,283.71
261164,352.65,307.9,295.84,285.78,284.03,283.34,282.71,283.71
261301,352.65,307.9,295.9,285.78,284.03,283.34,282.71,283.71
261439,352.71,307.9,295.9,285.78,284.03,283.28,282.71,283.71
261576,352.71,307.9,295.84,285.78,284.03,283.28,282.71,283.71
261713,352.71,307.9,295.84,285.84,284.03,283.28,282.71,283.65
261851,352.71,307.9,295.9,285.84,284.03,283.28,282.71,283.65
261988,352.71,307.96,295.9,285.78,284.03,283.28,282.71,283.71
262125,352.65,307.96,295.9,285.78,284.03,283.28,282.71,283.71
262263,352.65,307.96,295.9,285.78,284.03,283.28,282.71,283.71
262401,352.65,307.96,295.9,285.78,284.03,283.28,282.71,283.71
262538,352.65,307.96,295.9,285.84,284.03,283.28,282.71,283.71
262675,352.65,307.96,295.9,285.84,284.03,283.28,282.71,283.78
262812,352.65,307.96,295.96,285.84,284.03,283.28,282.71,283.78
262949,352.65,307.96,295.96,285.84,284.03,283.28,282.71,283.71
263087,352.65,307.96,295.96,285.84,284.03,283.34,282.71,283.71
